"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","pres_dem_prop_2024","incumb","gov_sen_dem_prop","party_winner","chamber"
"3481","ca35005",2020,"ca","",35,1,0.790041480959927,0.81046564279333,0.817673933192722,0.833509460906819,0.780213534280448,NA,1,NA,"d","state_senate"
"3482","ca35006",2022,"ca","",35,NA,0.752150989937057,0.773831995376555,NA,NA,0.81171009575311,0.735953895,0,NA,"d","state_senate"
"3483","ca35006",2024,"ca","",35,1,0.747582142209364,0.773831995376555,NA,NA,0.81171009575311,0.735953895,0,NA,"d","state_senate"
"3484","ca36001",1972,"ca","",36,NA,0.491526792561338,0.300986510510473,NA,NA,NA,NA,0,0.463473109583392,NA,"state_senate"
"3485","ca36001",1974,"ca","",36,0.366057765146701,0.366057765146701,0.300986510510473,NA,NA,NA,NA,-1,0.463473109583392,"r","state_senate"
"3486","ca36001",1976,"ca","",36,NA,0.366057765146701,0.300986510510473,NA,NA,NA,NA,0,0.463473109583392,"r","state_senate"
"3487","ca36001",1978,"ca","",36,0.474098096214272,0.474098096214272,0.300986510510473,NA,NA,NA,NA,0,0.463473109583392,"r","state_senate"
"3488","ca36001",1980,"ca","",36,NA,0.474098096214272,0.300986510510473,NA,NA,NA,NA,0,0.463473109583392,"r","state_senate"
"3489","ca36002",1982,"ca","",36,NA,0.452747315319388,0.380853744647496,NA,NA,NA,NA,0,0.402840101273062,NA,"state_senate"
"3490","ca36002",1984,"ca","",36,NA,0.460267024368968,0.380853744647496,NA,NA,NA,NA,0,0.402840101273062,NA,"state_senate"
"3491","ca36002",1986,"ca","",36,0.613798656580425,0.613798656580425,0.380853744647496,NA,NA,NA,NA,1,0.402840101273062,"d","state_senate"
"3492","ca36002",1988,"ca","",36,NA,0.613798656580425,0.380853744647496,NA,NA,NA,NA,0,0.402840101273062,"d","state_senate"
"3493","ca36002",1990,"ca","",36,0.53569898818759,0.53569898818759,0.380853744647496,NA,NA,NA,NA,1,0.402840101273062,"d","state_senate"
"3494","ca36003",1992,"ca","",36,NA,0.53569898818759,0.426998674869537,NA,NA,NA,NA,0,NA,"d","state_senate"
"3495","ca36003",1994,"ca","",36,0.430270199160884,0.430270199160884,0.426998674869537,NA,NA,NA,NA,0,NA,"r","state_senate"
"3496","ca36003",1996,"ca","",36,NA,0.430270199160884,0.426998674869537,NA,NA,NA,NA,0,NA,"r","state_senate"
"3497","ca36003",1998,"ca","",36,0.399045303325888,0.399045303325888,0.426998674869537,NA,NA,NA,NA,-1,NA,"r","state_senate"
"3498","ca36003",2000,"ca","",36,NA,0.399045303325888,0.426998674869537,NA,NA,NA,NA,0,NA,"r","state_senate"
"3499","ca36004",2002,"ca","",36,0.25973013025505,0.25973013025505,0.385337767457025,NA,NA,NA,NA,0,NA,"r","state_senate"
"3500","ca36004",2004,"ca","",36,NA,0.25973013025505,0.385337767457025,NA,NA,NA,NA,0,NA,"r","state_senate"
"3501","ca36004",2006,"ca","",36,0.343193275964938,0.343193275964938,0.385337767457025,NA,NA,NA,NA,-1,NA,"r","state_senate"
"3502","ca36004",2008,"ca","",36,NA,0.343193275964938,0.385337767457025,NA,NA,NA,NA,0,NA,"r","state_senate"
"3503","ca36004",2010,"ca","",36,0.343118923596383,0.343118923596383,0.385337767457025,NA,NA,NA,NA,0,NA,"r","state_senate"
"3504","ca36005",2012,"ca","",36,NA,0.343118923596383,0.498949443845809,0.440735387231123,0.51235084155976,0.543762102746544,NA,0,NA,"r","state_senate"
"3505","ca36005",2014,"ca","",36,0.343401089895353,0.343401089895353,0.498949443845809,0.440735387231123,0.51235084155976,0.543762102746544,NA,0,NA,"r","state_senate"
"3506","ca36005",2016,"ca","",36,NA,0.343401089895353,0.498949443845809,0.440735387231123,0.51235084155976,0.543762102746544,NA,0,NA,"r","state_senate"
"3507","ca36005",2018,"ca","",36,0.484537935539077,0.484537935539077,0.498949443845809,0.440735387231123,0.51235084155976,0.543762102746544,NA,-1,NA,"r","state_senate"
"3508","ca36005",2020,"ca","",36,NA,0.484537935539077,0.498949443845809,0.440735387231123,0.51235084155976,0.543762102746544,NA,0,NA,"r","state_senate"
"3509","ca36006",2022,"ca","",36,0.431461623485975,0.431461623485975,0.491734041031163,NA,NA,0.504160209062327,0.479307873,0,NA,"r","state_senate"
"3510","ca36006",2024,"ca","",36,NA,0.431461623485975,0.491734041031163,NA,NA,0.504160209062327,0.479307873,0,NA,"r","state_senate"
"3511","ca37001",1972,"ca","",37,0.318063252480808,0.318063252480808,0.35550043318946,NA,NA,NA,NA,-1,0.499312125619591,"r","state_senate"
"3512","ca37001",1974,"ca","",37,NA,0.318063252480808,0.35550043318946,NA,NA,NA,NA,0,0.499312125619591,"r","state_senate"
"3513","ca37001",1976,"ca","",37,0.674009907997169,0.674009907997169,0.35550043318946,NA,NA,NA,NA,0,0.499312125619591,"d","state_senate"
"3514","ca37001",1978,"ca","",37,NA,0.674009907997169,0.35550043318946,NA,NA,NA,NA,0,0.499312125619591,"d","state_senate"
"3515","ca37001",1980,"ca","",37,0.60440444961752,0.60440444961752,0.35550043318946,NA,NA,NA,NA,1,0.499312125619591,"d","state_senate"
"3516","ca37002",1982,"ca","",37,NA,0.60440444961752,0.319016667660983,NA,NA,NA,NA,0,0.354241544386259,"d","state_senate"
"3517","ca37002",1984,"ca","",37,0.261139152461047,0.261139152461047,0.319016667660983,NA,NA,NA,NA,0,0.354241544386259,"r","state_senate"
"3518","ca37002",1986,"ca","",37,NA,0.261139152461047,0.319016667660983,NA,NA,NA,NA,0,0.354241544386259,"r","state_senate"
"3519","ca37002",1988,"ca","",37,0.26901382259964,0.26901382259964,0.319016667660983,NA,NA,NA,NA,-1,0.354241544386259,"r","state_senate"
"3520","ca37002",1990,"ca","",37,NA,0.26901382259964,0.319016667660983,NA,NA,NA,NA,0,0.354241544386259,"r","state_senate"
"3521","ca37003",1992,"ca","",37,0.417778725568196,0.417778725568196,0.431210547685623,NA,NA,NA,NA,0,NA,"r","state_senate"
"3522","ca37003",1994,"ca","",37,NA,0.417778725568196,0.431210547685623,NA,NA,NA,NA,0,NA,"r","state_senate"
"3523","ca37003",1996,"ca","",37,0.325889466298765,0.325889466298765,0.431210547685623,NA,NA,NA,NA,-1,NA,"r","state_senate"
"3524","ca37003",1998,"ca","",37,NA,0.325889466298765,0.431210547685623,NA,NA,NA,NA,0,NA,"r","state_senate"
"3525","ca37003",2000,"ca","",37,0.346954303525745,0.346954303525745,0.431210547685623,NA,NA,NA,NA,0,NA,"r","state_senate"
"3526","ca37004",2002,"ca","",37,NA,0.346954303525745,0.464562973009156,NA,NA,NA,NA,0,NA,"r","state_senate"
"3527","ca37004",2004,"ca","",37,0.403690639493109,0.403690639493109,0.464562973009156,NA,NA,NA,NA,-1,NA,"r","state_senate"
"3528","ca37004",2006,"ca","",37,NA,0.403690639493109,0.464562973009156,NA,NA,NA,NA,0,NA,"r","state_senate"
"3529","ca37004",2008,"ca","",37,0.45213303141643,0.45213303141643,0.464562973009156,NA,NA,NA,NA,0,NA,"r","state_senate"
"3530","ca37004",2010,"ca","",37,NA,0.45213303141643,0.464562973009156,NA,NA,NA,NA,0,NA,"r","state_senate"
"3531","ca37005",2012,"ca","",37,0.429764959952473,0.429764959952473,0.512289356826611,0.449670497111295,0.532406137115958,0.554791436252582,NA,-1,NA,"r","state_senate"
"3532","ca37005",2014,"ca","",37,NA,0.429764959952473,0.512289356826611,0.449670497111295,0.532406137115958,0.554791436252582,NA,0,NA,"r","state_senate"
"3533","ca37005",2016,"ca","",37,0.430132066295035,0.430132066295035,0.512289356826611,0.449670497111295,0.532406137115958,0.554791436252582,NA,0,NA,"r","state_senate"
"3534","ca37005",2018,"ca","",37,NA,0.430132066295035,0.512289356826611,0.449670497111295,0.532406137115958,0.554791436252582,NA,0,NA,"r","state_senate"
"3535","ca37005",2020,"ca","",37,0.511438850689016,0.511438850689016,0.512289356826611,0.449670497111295,0.532406137115958,0.554791436252582,NA,0,NA,"d","state_senate"
"3536","ca37006",2022,"ca","",37,NA,0.511438850689016,0.552940137136058,NA,NA,0.567397738272116,0.538482536,0,NA,"d","state_senate"
"3537","ca37006",2024,"ca","",37,0.493376797531699,0.493376797531699,0.552940137136058,NA,NA,0.567397738272116,0.538482536,0,NA,"r","state_senate"
