"","cntyname","precinct","psid","district","incumb","v.d","v.r","us.pres.d","us.pres.r"
"2312","Shenandoah","## Provisional","PSID:1159402535","","",NA,6,4,16
"2313","Shenandoah","101 - ORKNEY SPRINGS","PSID:1159400299","15","R",NA,488,238,588
"2314","Shenandoah","103 - NEW MARKET","PSID:1159400301","15","R",NA,1211,497,1560
"2315","Shenandoah","201 - CONICVILLE","PSID:1159397949","15","R",NA,848,306,1203
"2316","Shenandoah","202 - MT JACKSON","PSID:1159397947","15","R",NA,714,334,952
"2317","Shenandoah","302 - EDINBURG","PSID:1159399565","15","R",NA,781,309,1018
"2318","Shenandoah","303 - ST LUKE","PSID:1159399567","15","R",NA,849,264,1094
"2319","Shenandoah","304 - FORT VALLEY","PSID:1159399569","15","R",NA,427,153,553
"2320","Shenandoah","401 - WOODSTOCK","PSID:1159401835","15","R",NA,1594,883,1743
"2321","Shenandoah","501 - CEDAR CREEK","PSID:1159397615","15","R",NA,74,43,73
"2322","Shenandoah","503 - TOMS BROOK","PSID:1159397617","15","R",NA,1121,457,1408
"2323","Shenandoah","504 - LEBANON CHURCH","PSID:1159397607","15","R",NA,726,288,998
"2324","Shenandoah","601 - STRASBURG","PSID:1159398907","15","R",NA,1200,853,1877
"2325","Smyth","# AB - Central Absentee Precinct","PSID:1159402537","","",NA,193,256,545
"2326","Smyth","## Provisional","PSID:1159402537","","",NA,1,4,3
"2327","Smyth","101 - SALTVILLE","PSID:1159401993","6","R",NA,831,306,1219
"2328","Smyth","201 - SEVEN MILE FORD","PSID:1159397933","5","R",NA,641,193,937
"2329","Smyth","202 - RICH VALLEY","PSID:1159397935","6","R",NA,231,116,339
"2330","Smyth","301 - CHILHOWIE","PSID:1159398247","5","R",NA,864,248,1162
"2331","Smyth","302 - ST CLAIR","PSID:1159398251","5","R",NA,247,44,345
"2332","Smyth","401 - EAST PARK","PSID:1159399167","6","R",NA,515,262,758
"2333","Smyth","402 - WEST PARK","PSID:1159399159","6","R",NA,251,168,355
"2334","Smyth","501 - ATKINS","PSID:1159399825","6","R",NA,588,174,871
"2335","Smyth","502 - WASSONA","PSID:1159399823","6","R",NA,390,256,466
"2336","Smyth","601 - ROYAL OAK EAST","PSID:1159400869","6","R",NA,500,226,789
"2337","Smyth","602 - ROYAL OAK WEST","PSID:1159400885","5","R",NA,329,112,424
"2338","Smyth","701 - ADWOLFE","PSID:1159401373","5","R",NA,645,139,965
"2339","Smyth","702 - SUGAR GROVE","PSID:1159401377","6","R",NA,337,145,492
"2340","Smyth","703 - KONNAROCK","PSID:1159401379","5","R",NA,70,16,80
"2341","Southampton","# AB - Central Absentee Precinct","PSID:1159402539","","",117,55,274,300
"2342","Southampton","## Provisional","PSID:1159402539","","",1,1,0,0
"2343","Southampton","101 - BERLIN","PSID:1159398707","64","O",78,357,95,504
"2344","Southampton","102 - IVOR","PSID:1159398709","64","O",227,368,331,491
"2345","Southampton","201 - BOYKINS","PSID:1159398239","75","D",470,NA,480,337
"2346","Southampton","202 - BRANCHVILLE","PSID:1159401739","75","D",136,NA,115,154
"2347","Southampton","301 - CAPRON","PSID:1159399815","75","D",361,NA,309,330
"2348","Southampton","302 - SEBRELL","PSID:1159399153","64;75","O;D",261,85,247,362
"2349","Southampton","401 - DREWRYVILLE","PSID:1159401617","75","D",265,NA,255,228
"2350","Southampton","501 - HUNTERDALE","PSID:1159402001","64","O",203,545,302,698
"2351","Southampton","502 - FORKS-OF-THE-RIVER","PSID:1159402003","64;75","O;D",185,92,202,238
"2352","Southampton","601 - COURTLAND","PSID:1159400899","75","D",471,NA,375,514
"2353","Southampton","602 - SEDLEY","PSID:1159400897","64","O",38,228,70,291
"2354","Southampton","701 - BLACKWATER RIVER","PSID:1159401255","75","D",210,NA,308,164
"2355","Southampton","702 - NEWSOMS","PSID:1159401253","75","D",313,NA,232,424
"2356","Spotsylvania","# AB - Central Absentee Precinct","PSID:1159402541","","",1124,1629,4000,4403
"2357","Spotsylvania","## Provisional","PSID:1159402541","","",6,3,3,4
"2358","Spotsylvania","101 - PARTLOW","PSID:1159398163","55","R",256,707,360,1139
"2359","Spotsylvania","102 - BLAYDES CORNER","PSID:1159398067","55","R",299,696,462,1178
"2360","Spotsylvania","103 - TRAVELERS REST","PSID:1159400665","54","R",487,819,732,1280
"2361","Spotsylvania","104 - MASSAPONAX","PSID:1159398047","54","R",501,800,724,1182
"2362","Spotsylvania","201 - WILDERNESS SCHOOL","PSID:1159398177","88","R",345,573,727,1074
"2363","Spotsylvania","202 - WILDERNESS FIRE","PSID:1159398187","54;88","R;R",321,659,555,1153
"2364","Spotsylvania","203 - NI RIVER / ELYS FORD","PSID:1159398185","88","R",276,696,451,1160
"2365","Spotsylvania","204 - CHANCELLOR","PSID:1159403243","54","R",648,736,1047,1254
"2366","Spotsylvania","301 - PLANK ROAD","PSID:1159400455","88","R",478,718,884,1232
"2367","Spotsylvania","302 - HAZEL RUN","PSID:1159400487","88","R",629,683,1062,1267
"2368","Spotsylvania","303 - RIVERBEND","PSID:1159398789","88","R",597,1073,924,1585
"2369","Spotsylvania","401 - SUMMIT","PSID:1159399265","54","R",632,827,1034,1192
"2370","Spotsylvania","402 - PARKSIDE","PSID:1159399263","54","R",753,731,1086,1054
"2371","Spotsylvania","403 - LEE HILL","PSID:1159399261","54","R",766,1054,1279,1394
"2372","Spotsylvania","501 - BELMONT","PSID:1159400725","56","O",254,601,352,996
"2373","Spotsylvania","502 - BROKENBURG","PSID:1159397845","55;56","R;O",207,570,309,921
"2374","Spotsylvania","503 - POST OAK","PSID:1159397849","54","R",185,678,328,1070
"2375","Spotsylvania","504 - COURTHOUSE","PSID:1159400731","54","R",458,821,682,1214
"2376","Spotsylvania","505 - BROCK","PSID:1159403045","54","R",446,1002,563,1350
"2377","Spotsylvania","601 - SALEM","PSID:1159400213","54","R",661,811,1015,1213
"2378","Spotsylvania","602 - SMITH STATION","PSID:1159401065","54","R",911,957,1416,1510
"2379","Spotsylvania","603 - PIEDMONT","PSID:1159401063","54","R",374,522,628,862
"2380","Spotsylvania","701 - BATTLEFIELD","PSID:1159397747","54","R",522,654,867,910
"2381","Spotsylvania","702 - BRENTS MILL","PSID:1159397749","54;88","R;R",570,700,929,1107
"2382","Spotsylvania","703 - FAIRVIEW","PSID:1159401437","54","R",340,324,593,558
"2383","Spotsylvania","704 - GAYLE","PSID:1159401439","54","R",920,1084,1195,1361
"2384","Stafford","# AB - Central Absentee Precinct","PSID:1159402543","","",1046,1169,4618,3801
"2385","Stafford","## Provisional","PSID:1159402543","","",22,17,29,28
"2386","Stafford","101 - HARTWOOD","PSID:1159400387","88","R",623,1534,965,2214
"2387","Stafford","102 - ROCKY RUN","PSID:1159400389","88","R",576,698,689,837
"2388","Stafford","103 - SIMPSON","PSID:1159400391","88","R",496,783,740,1212
"2389","Stafford","104 - COLLEGE","PSID:1159400393","88","R",663,924,1009,1492
"2390","Stafford","201 - ROCK HILL","PSID:1159399329","2","O",577,707,750,1060
"2391","Stafford","202 - ROSEVILLE","PSID:1159399327","2","O",835,853,1037,1256
"2392","Stafford","203 - RUBY","PSID:1159398269","2","O",363,790,453,1279
"2393","Stafford","204 - STEFANIGA","PSID:1159399333","2","O",741,1046,895,1424
"2394","Stafford","301 - GRIFFIS","PSID:1159400543","2;28","O;O",648,306,1013,563
"2395","Stafford","302 - WIDEWATER","PSID:1159400535","2","O",969,605,1302,1107
"2396","Stafford","303 - HARBOUR","PSID:1159400539","28","O",380,595,519,796
"2397","Stafford","304 - BARRETT","PSID:1159399729","28","O",327,274,502,471
"2398","Stafford","401 - AQUIA","PSID:1159398527","28","O",349,171,462,269
"2399","Stafford","402 - COURTHOUSE","PSID:1159398551","28","O",1122,658,1534,1054
"2400","Stafford","403 - BROOKE","PSID:1159398529","28","O",654,1088,830,1507
"2401","Stafford","404 - GOVERNMENT ISLAND","PSID:1159398521","28","O",484,745,625,980
"2402","Stafford","501 - GRAFTON","PSID:1159398973","28","O",750,1153,977,1721
"2403","Stafford","502 - FALMOUTH","PSID:1159398975","28","O",586,764,767,994
"2404","Stafford","503 - DREW","PSID:1159398977","28;88","O;R",520,686,750,1077
"2405","Stafford","504 - GAYLE","PSID:1159398939","28","O",737,543,938,727
"2406","Stafford","601 - FERRY FARM","PSID:1159401223","28","O",491,897,673,1172
"2407","Stafford","602 - CHATHAM","PSID:1159401221","28","O",714,853,932,1174
"2408","Stafford","603 - WHITE OAK","PSID:1159401219","28","O",504,1123,698,1591
"2409","Stafford","604 - ENGLAND RUN","PSID:1159400719","28","O",463,211,735,428
"2410","Stafford","701 - WOODLANDS","PSID:1159401803","2;88","O;R",799,896,1065,1325
"2411","Stafford","702 - WHITSON","PSID:1159400515","2;28;88","O;O;R",701,506,1170,841
"2412","Stafford","703 - HAMPTON","PSID:1159400579","28;88","O;R",912,1025,1231,1468
"2413","Staunton","# AB - Central Absentee Precinct","PSID:1159402639","","",279,207,718,481
"2414","Staunton","## Provisional","PSID:1159402639","","",5,5,0,0
"2415","Staunton","101 - WARD NO 1","PSID:1159400683","20","R",639,588,866,978
"2416","Staunton","201 - WARD TWO","PSID:1159401737","20","R",724,749,947,1276
"2417","Staunton","301 - WARD NO 3","PSID:1159401367","20","R",765,618,843,996
"2418","Staunton","401 - WARD NO 4","PSID:1159399067","20","R",716,554,775,765
"2419","Staunton","501 - WARD NO 5","PSID:1159401401","20","R",1031,439,1184,637
"2420","Suffolk","# AB - Central Absentee Precinct","PSID:1159402641","","",427,862,3617,1719
"2421","Suffolk","## Provisional","PSID:1159402641","","",1,6,25,18
"2422","Suffolk","101 - BELLEHARBOUR","PSID:1159401747","80","D",736,NA,768,344
"2423","Suffolk","102 - DRIVER","PSID:1159401743","76","R",NA,1796,886,1735
"2424","Suffolk","104 - BENNETTS CREEK","PSID:1159399731","76","R",16,876,817,841
"2425","Suffolk","201 - EBENEZER","PSID:1159399367","76","R",NA,955,400,917
"2426","Suffolk","202 - CHUCKATUCK","PSID:1159399595","76","R",NA,857,507,821
"2427","Suffolk","203 - KINGS FORK","PSID:1159399561","76","R",NA,919,1129,695
"2428","Suffolk","204 - HILLPOINT","PSID:1159399293","76","R",NA,689,893,562
"2429","Suffolk","301 - WHITE MARSH","PSID:1159399183","76;77","R;D",249,46,333,174
"2430","Suffolk","302 - JOHN F KENNEDY","PSID:1159399185","77","D",898,87,1499,220
"2431","Suffolk","304 - NANSEMOND RIVER","PSID:1159399169","76","R",NA,851,1015,620
"2432","Suffolk","305 - SHOULDERS HILL","PSID:1159399163","80","D",460,NA,448,296
"2433","Suffolk","401 - AIRPORT","PSID:1159400095","76","R",NA,560,353,612
"2434","Suffolk","402 - WHALEYVILLE","PSID:1159400215","64","O",192,596,265,822
"2435","Suffolk","403 - SOUTHSIDE","PSID:1159400093","77","D",439,NA,722,43
"2436","Suffolk","404 - BOOKER T WASHINGTON","PSID:1159400221","77","D",828,NA,1237,68
"2437","Suffolk","405 - PITTMANTOWN","PSID:1159400225","64","O",127,169,198,250
"2438","Suffolk","501 - KILBYS MILL","PSID:1159399889","76","R",NA,1174,732,1314
"2439","Suffolk","502 - HOLLAND","PSID:1159399885","64","O",480,777,626,1178
"2440","Suffolk","504 - LAKE COHOON","PSID:1159399893","76","R",NA,1213,529,1310
"2441","Suffolk","601 - LAKESIDE","PSID:1159400829","76;77","R;D",129,791,977,631
"2442","Suffolk","602 - OLDE TOWNE","PSID:1159400831","77","D",174,NA,308,172
"2443","Suffolk","603 - ELEPHANTS FORK/WESTHAVEN","PSID:1159398911","76","R",NA,304,224,275
"2444","Suffolk","604 - WILROY","PSID:1159400843","76","R",NA,606,488,595
"2445","Suffolk","605 - HOLLYWOOD","PSID:1159400845","77","D",442,NA,724,24
"2446","Suffolk","702 - HARBOURVIEW","PSID:1159400569","76","R",NA,1048,907,887
"2447","Suffolk","704 - BURBAGE GRANT","PSID:1159400571","80","D",1128,NA,1165,592
"2448","Suffolk","706 - HUNTERSVILLE","PSID:1159400575","80","D",1119,NA,1488,271
"2449","Surry","## Provisional","PSID:1159402547","","",0,0,203,34
"2450","Surry","101 - SURRY","PSID:1159398571","64","O",241,389,327,512
"2451","Surry","201 - BACONS CASTLE","PSID:1159400397","64","O",380,208,517,306
"2452","Surry","301 - DENDRON","PSID:1159397851","75","D",207,NA,229,195
"2453","Surry","302 - WALLS BRIDGE","PSID:1159397867","64","O",155,114,232,161
"2454","Surry","401 - CARSLEY","PSID:1159403241","64","O",317,222,457,353
"2455","Surry","501 - CLAREMONT","PSID:1159398255","64","O",191,185,259,253
"2456","Surry","502 - SPRING GROVE","PSID:1159399241","64","O",156,28,48,5
"2457","Sussex","# AB - Central Absentee Precinct","PSID:1159402549","","",74,14,219,132
"2458","Sussex","## Provisional","PSID:1159402549","","",0,0,3,0
"2459","Sussex","101 - WAVERLY","PSID:1159401419","64;75","O;D",376,12,612,151
"2460","Sussex","201 - STONY CREEK","PSID:1159399459","75","D",335,NA,412,168
"2461","Sussex","202 - LITTLE MILL","PSID:1159401025","75","D",88,NA,94,63
"2462","Sussex","301 - COURTHOUSE","PSID:1159399499","75","D",273,NA,207,378
"2463","Sussex","302 - WAKEFIELD","PSID:1159399497","64","O",24,97,23,153
"2464","Sussex","401 - MARS HILL","PSID:1159399121","64;75","O;D",296,91,420,248
"2465","Sussex","402 - WEST WAKEFIELD","PSID:1159399123","75","D",55,NA,79,15
"2466","Sussex","501 - HENRY","PSID:1159398775","75","D",318,NA,342,187
"2467","Sussex","502 - YALE","PSID:1159398777","75","D",142,NA,164,83
"2468","Sussex","601 - BLACKWATER","PSID:1159398377","64;75","O;D",164,154,189,316
"2469","Sussex","602 - NEWVILLE","PSID:1159398375","75","D",131,NA,115,161
"2470","Tazewell","# AB - Central Absentee Precinct","PSID:1159402551","","",111,385,376,1262
"2471","Tazewell","## Provisional","PSID:1159402551","","",1,3,0,8
"2472","Tazewell","101 - ABBS VALLEY","PSID:1159399111","3","R",24,116,52,280
"2473","Tazewell","102 - TIP TOP","PSID:1159402043","3","R",39,192,69,358
"2474","Tazewell","103 - BOISSEVAIN","PSID:1159399105","3","R",30,92,48,205
"2475","Tazewell","104 - FALLS MILLS","PSID:1159399117","3","R",26,192,47,405
"2476","Tazewell","106 - POCAHONTAS","PSID:1159399115","3","R",23,71,62,152
"2477","Tazewell","107 - AMONATE","PSID:1159399113","3","R",12,36,12,78
"2478","Tazewell","109 - BISHOP","PSID:1159399097","3","R",16,68,21,150
"2479","Tazewell","110 - ADRIA","PSID:1159398661","3","R",32,194,45,381
"2480","Tazewell","111 - GAP STORE","PSID:1159398665","3","R",36,186,53,348
"2481","Tazewell","112 - BANDY","PSID:1159398667","3","R",21,82,22,168
"2482","Tazewell","203 - BURKES GARDEN","PSID:1159401849","3","R",16,73,16,101
"2483","Tazewell","204 - CLEAR FORK","PSID:1159401769","3","R",41,274,52,408
"2484","Tazewell","207 - FREESTONE","PSID:1159401785","3","R",18,92,26,129
"2485","Tazewell","209 - JEFFERSONVILLE","PSID:1159401185","3","R",367,1030,450,1801
"2486","Tazewell","214 - THOMPSON VALLEY","PSID:1159401643","3","R",64,264,66,422
"2487","Tazewell","301 - CEDAR BLUFF","PSID:1159401871","3","R",169,919,223,1638
"2488","Tazewell","302 - BAPTIST VALLEY","PSID:1159401149","3","R",63,155,55,313
"2489","Tazewell","303 - WARDELL","PSID:1159399713","3","R",95,372,109,689
"2490","Tazewell","305 - POUNDING MILL","PSID:1159399721","3","R",50,271,83,511
"2491","Tazewell","401 - RICHLANDS","PSID:1159398025","3","R",230,959,356,1740
"2492","Tazewell","402 - JEWELL RIDGE","PSID:1159398023","3","R",27,101,28,204
"2493","Tazewell","404 - RAVEN","PSID:1159398019","3","R",76,297,96,623
"2494","Tazewell","501 - SPRINGVILLE","PSID:1159397653","3","R",98,537,129,1061
"2495","Tazewell","502 - GRAHAM","PSID:1159403299","3","R",302,986,399,1733
"2496","Virginia Beach","# AB - Central Absentee Precinct","PSID:1159402643","","",3374,3872,14149,13964
"2497","Virginia Beach","## Provisional","PSID:1159402643","","",73,85,149,126
"2498","Virginia Beach","001 - NORTH BEACH","PSID:1159399101","82","R",614,1200,793,1392
"2499","Virginia Beach","002 - SOUTH BEACH","PSID:1159399151","82","R",609,605,859,991
"2500","Virginia Beach","003 - OCEAN LAKES","PSID:1159399149","84","R",378,503,562,832
"2501","Virginia Beach","004 - LINKHORN","PSID:1159399147","82","R",507,905,692,1003
"2502","Virginia Beach","005 - SEATACK","PSID:1159399145","81","R",721,394,1037,785
"2503","Virginia Beach","006 - ALANTON","PSID:1159399135","82","R",598,1000,709,1142
"2504","Virginia Beach","007 - KINGSTON","PSID:1159399133","83","R",366,688,436,772
"2505","Virginia Beach","008 - LONDON BRIDGE","PSID:1159399083","82","R",680,668,894,1077
"2506","Virginia Beach","009 - TRANTWOOD","PSID:1159399131","82","R",477,991,622,1092
"2507","Virginia Beach","010 - GREAT NECK","PSID:1159398755","82","R",452,1271,582,1313
"2508","Virginia Beach","011 - CAPE HENRY","PSID:1159397611","82","R",765,1082,888,1091
"2509","Virginia Beach","012 - PLAZA","PSID:1159397647","82","R",696,496,959,864
"2510","Virginia Beach","013 - MT TRASHMORE","PSID:1159398757","85","R",767,823,956,1166
"2511","Virginia Beach","014 - MALIBU","PSID:1159398737","82","R",656,686,820,1082
"2512","Virginia Beach","015 - OLD DONATION","PSID:1159398743","83","R",355,426,600,715
"2513","Virginia Beach","016 - ARAGONA","PSID:1159398751","85","R",757,751,1071,1204
"2514","Virginia Beach","017 - OCEAN PARK","PSID:1159398753","83","R",441,660,589,782
"2515","Virginia Beach","018 - THOROUGHGOOD","PSID:1159398745","83","R",636,1058,868,1108
"2516","Virginia Beach","019 - LAKE SMITH","PSID:1159398749","83","R",311,482,389,654
"2517","Virginia Beach","020 - BAYSIDE","PSID:1159401369","83","R",473,595,664,881
"2518","Virginia Beach","021 - DAVIS CORNER","PSID:1159401363","90","D",994,NA,1315,403
"2519","Virginia Beach","022 - POINT O VIEW","PSID:1159401371","85","R",464,654,608,880
"2520","Virginia Beach","023 - ARROWHEAD","PSID:1159399861","85","R",550,760,710,1077
"2521","Virginia Beach","024 - LARKSPUR","PSID:1159398965","85","R",478,507,627,651
"2522","Virginia Beach","025 - AVALON","PSID:1159401361","85","R",864,952,1168,1284
"2523","Virginia Beach","026 - FAIRFIELD","PSID:1159401263","85","R",572,764,694,862
"2524","Virginia Beach","027 - EDWIN","PSID:1159398955","85","R",649,891,717,1054
"2525","Virginia Beach","028 - THALIA","PSID:1159399867","82","R",490,599,543,786
"2526","Virginia Beach","029 - HOLLAND","PSID:1159399597","84","R",662,392,1038,678
"2527","Virginia Beach","030 - RED WING","PSID:1159399475","81","R",426,823,549,977
"2528","Virginia Beach","031 - SIGMA","PSID:1159399479","81","R",672,1473,824,1804
"2529","Virginia Beach","032 - CREEDS","PSID:1159399465","81","R",128,587,190,785
"2530","Virginia Beach","033 - CAPPS SHOP","PSID:1159399515","81","R",114,685,215,836
"2531","Virginia Beach","034 - BLACKWATER","PSID:1159399471","81","R",92,343,146,503
"2532","Virginia Beach","035 - COURTHOUSE","PSID:1159399487","84","R",512,1118,551,1148
"2533","Virginia Beach","036 - WINDSOR OAKS","PSID:1159399481","21","R",904,581,1227,889
"2534","Virginia Beach","037 - CHESAPEAKE BEACH","PSID:1159399491","83","R",449,444,658,724
"2535","Virginia Beach","038 - WITCHDUCK","PSID:1159399489","83","R",609,1255,817,1384
"2536","Virginia Beach","039 - PEMBROKE","PSID:1159399563","85","R",775,724,1063,1111
"2537","Virginia Beach","040 - BONNEY","PSID:1159397661","85","R",484,456,699,713
"2538","Virginia Beach","041 - COLLEGE PARK","PSID:1159397551","90","D",1402,NA,1599,544
"2539","Virginia Beach","042 - BRANDON","PSID:1159397547","85","R",739,574,947,900
"2540","Virginia Beach","043 - BELLAMY","PSID:1159397525","21","R",667,437,936,609
"2541","Virginia Beach","044 - CENTERVILLE","PSID:1159397839","21","R",722,844,880,1157
"2542","Virginia Beach","045 - TIMBERLAKE","PSID:1159397837","21","R",746,348,1186,537
"2543","Virginia Beach","046 - GREEN RUN","PSID:1159397835","84","R",639,360,1040,557
"2544","Virginia Beach","047 - KINGS GRANT","PSID:1159397833","82","R",614,1188,790,1382
